state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature,controlsState.desiredCurvature,controlsState.desiredSteeringAngleDeg
0.4000000000000909,9.172222222222224,3.0,1.0,0.0,0.0,-0.0005,0.0003148549226404,0.0005026613362133,-1.4567946473736162
0.6000000000001364,9.161111111111111,3.0,1.0,0.0,0.0,-0.0025,0.0002355869797795,0.0006777630769647,-1.84408614780462
0.1000000000001364,9.15,3.0,1.0,0.0,0.0,-0.003,0.0004512493078692,0.0007218044484034,-1.927163780626984
0.0,9.122222222222224,3.0,1.0,0.0,0.0,-0.0015,0.0004953810765417,0.00063043407863,-1.6974740259013898
0.0,9.125,3.0,1.0,0.0,0.0,-0.001,0.0004982724279105,0.0005578751442953,-1.5138444934249502
0.1000000000001364,9.125,3.0,1.0,0.0,0.0,-0.002,0.0004604708945182,0.0006345265428535,-1.68020919203891
0.1000000000001364,9.119444444444444,3.0,1.0,0.0,0.0,-0.003,0.000465957023321,0.0007355037378147,-1.904257009058876
0.2000000000000454,9.088888888888889,3.0,1.0,0.0,0.0,-0.0025,0.0004292805985876,0.0007179703679867,-1.8495340986457367
0.1000000000001364,9.03888888888889,3.0,1.0,0.0,0.0,-0.003,0.0004784051007517,0.0007639517425559,-1.9439168216975535
0.1000000000001364,9.058333333333334,3.0,1.0,0.0,0.0,-0.0005,0.0004849026190172,0.0005778399063274,-1.5002799791568369
0.2000000000000454,9.06388888888889,3.0,1.0,0.0,0.0,-0.0015,0.0004481766622977,0.0006381245329976,-1.6296614882975062
0.3000000000001819,9.058333333333334,3.0,1.0,0.0,0.0,0.0005,0.0004124587406693,0.0005077846581116,-1.313563926032588
0.4000000000000909,9.047222222222222,3.0,1.0,0.0,0.0,0.0015,0.0003766187605609,0.0004412895941641,-1.1430972085456614
0.7000000000000455,9.041666666666666,3.0,1.0,0.0,0.0,0.0025,0.0002559034452762,0.0003643349336925,-0.9501981890505518
1.0,9.033333333333337,3.0,1.0,0.0,0.0,0.004,0.0001383220390867,0.0002464451827108,-0.6628322294307637
1.400000000000091,9.01388888888889,3.0,1.0,0.0,0.0,0.0035,-2.6866656092535796e-05,0.0002980704011861,-0.7655831875250768
1.6000000000001364,8.997222222222224,3.0,1.0,0.0,0.0,0.0045,-0.0001066707464636,0.000231105092098,-0.5950207026675454
1.6000000000001364,8.986111111111112,3.0,1.0,0.0,0.0,0.005,-9.895327941111986e-05,0.0001856667659012,-0.4773713139697521
1.900000000000091,8.975000000000001,3.0,1.0,0.0,0.0,0.0045,-0.0002225523097813,0.0002430303575238,-0.5966900973011582
1.7000000000000457,8.96388888888889,3.0,1.0,0.0,0.0,0.004,-0.0001367003298087,0.0002646839420776,-0.6362258925768768
1.6000000000001364,8.95277777777778,3.0,1.0,0.0,0.0,0.004,-9.449298846968104e-05,0.0002807880809996,-0.6673776742351043
1.6000000000001364,8.936111111111112,3.0,1.0,0.0,0.0,0.0025,-9.578978296806363e-05,0.0004137159266974,-0.9700609094275616
1.6000000000001364,8.927777777777779,3.0,1.0,0.0,0.0,0.0005,-9.695424505820267e-05,0.0005534869269467,-1.2915144301675152
1.400000000000091,8.91388888888889,3.0,1.0,0.0,0.0,0.0,-1.35939166357968e-05,0.0005888171144761,-1.3731616778887397
1.0,8.902777777777777,3.0,1.0,0.0,0.0,0.0005,0.0001524377814756,0.0005628891522064,-1.3130309837396708
0.8000000000001819,8.902777777777777,3.0,1.0,0.0,0.0,0.001,0.0002334152372499,0.0005208775983192,-1.2165674441887293
0.900000000000091,8.88888888888889,3.0,1.0,0.0,0.0,-0.001,0.0001915400701301,0.0006644292152486,-1.5509655937715785
0.900000000000091,8.883333333333335,3.0,1.0,0.0,0.0,-0.001,0.0001927906735671,0.0006459283758886,-1.5056341841738063
0.8000000000001819,8.866666666666667,3.0,1.0,0.0,0.0,-0.0015,0.0002330057416408,0.0007164661656133,-1.6672252122579936
0.5,8.844444444444445,3.0,1.0,0.0,0.0,-0.0015,0.0003574731006031,0.0006981170736253,-1.6274171771659252
0.6000000000001364,8.833333333333334,3.0,1.0,0.0,0.0,-0.0015,0.0003145730020889,0.0006929221563041,-1.622098352022958
0.5,8.81388888888889,3.0,1.0,0.0,0.0,-0.0025,0.0003597811698233,0.0007578662480227,-1.7741115824598412
0.5,8.81388888888889,3.0,1.0,0.0,0.0,-0.0015,0.0003610328633795,0.0006836542161181,-1.5983981485484824
0.4000000000000909,8.805555555555555,3.0,1.0,0.0,0.0,0.0015,0.0004090612878022,0.0004609163152053,-1.0731233967030218
0.4000000000000909,8.775,3.0,1.0,0.0,0.0,-0.0005,0.000421812238949,0.0006052950047887,-1.3900606880573811
0.5,8.744444444444445,3.0,1.0,0.0,0.0,-0.003,0.0003954349385303,0.0008727344102226,-1.9842173756075092
0.7000000000000455,8.730555555555556,3.0,1.0,0.0,0.0,-0.0035,0.0003222193884933,0.0009175630984827,-2.0664921416538617
0.6000000000001364,8.722222222222223,3.0,1.0,0.0,0.0,-0.002,0.0003696435635248,0.0008072559721767,-1.797061669665886
0.5,8.705555555555556,3.0,1.0,0.0,0.0,0.0,0.0004110140798083,0.0006308279116638,-1.3803019047740082
0.4000000000000909,8.694444444444445,3.0,1.0,0.0,0.0,0.0005,0.0004518635910415,0.0005730936536565,-1.2385365736704723
0.5,8.68888888888889,3.0,1.0,0.0,0.0,0.001,0.0004074104331057,0.0005560457357205,-1.1894430866173435
0.5,8.686111111111112,3.0,1.0,0.0,0.0,0.0025,0.0004095668288142,0.0004047810216434,-0.8260665081943521
0.7000000000000455,8.661111111111111,3.0,1.0,0.0,0.0,0.0015,0.0003317084198445,0.0005052601336501,-1.0417579702753992
0.7000000000000455,8.625,3.0,1.0,0.0,0.0,-0.001,0.0003444868021589,0.0007336980197578,-1.5507091161634412
0.900000000000091,8.613888888888889,3.0,1.0,0.0,0.0,0.0,0.0002696401771477,0.0006396512617357,-1.3177983768278585
