carState.vEgo,carState.steeringAngleDeg,carState.steeringAngle,carState.steeringTorque,carState.steeringPressed,can.Yaw_Data_FD1.VehRol_W_Actl,can.Yaw_Data_FD1.VehYaw_W_Actl,sendcan.LateralMotionControl.LatCtlPath_An_Actl,liveParameters.roll,liveParameters.rollAngleDeg,liveParameters.rollAngle,liveParameters.actualCurvature,liveParameters.stockRollAngleDeg,liveParameters.stockRollAngle,controlsState.desiredCurvature,controlsState.lateralControlState.angleState.active,controlsState.lateralControlState.angleState.steeringAngleDeg,controlsState.lateralControlState.angleState.steeringAngle,controlsState.lateralControlState.angleState.steeringAngleDesiredDeg,controlsState.lateralControlState.angleState.steeringAngleDesired,controlsState.steeringAngleDeltaDeg,controlsState.steeringAngleDelta,actuatorsOutput.steeringAngleDeg,actuatorsOutput.steeringAngle
17.53399085998535,-1.399999976158142,-0.0244346091118016,0.3125,False,-0.0598,-0.0107999999999996,-0.008,0.0445800498127937,0.0123611761669952,0.0002157432235331,0.0004505099349267,-0.0165813707676517,-0.0002893995143894,2.311311436642427e-05,True,-1.399999976158142,-0.0244346091118016,-1.5321420431137085,-0.0267409232605671,-0.1321420669555664,-0.0023063141487654,-1.5321420431137085,-0.0267409232605671
17.526716232299805,-1.2999999523162842,-0.0226892794436884,0.375,False,-0.0011999999999998,-0.0133999999999998,-0.007,0.0421725064516067,0.0116936268568284,0.0002040922901512,0.0004050781555814,-0.0003327369750786,-5.807355758248829e-06,-1.1305705811537337e-05,True,-1.2999999523162842,-0.0226892794436884,-1.3780947923660278,-0.0240522915313748,-0.0780948400497436,-0.0013630120876863,-1.3780947923660278,-0.0240522915313748
17.52982521057129,-1.2000000476837158,-0.0209439518561697,0.125,False,-0.0271999999999996,-0.0118,-0.0065,0.0401529669761657,0.0111336441958572,0.0001943187489632,0.0003628272937065,-0.0075420359921864,-0.0001316333603675,-3.5667006159201264e-05,True,-1.2000000476837158,-0.0209439518561697,-1.2595850229263306,-0.0219839058588727,-0.0595849752426147,-0.0010399540027029,-1.2595850229263306,-0.0219839058588727
17.53594970703125,-1.100000023841858,-0.0191986221880565,0.1875,False,-0.0515999999999996,-0.0099999999999997,-0.006,0.038228653371334,0.01060009088265,0.0001850064869128,0.0003190039756018,-0.0143077153210655,-0.0002497167407906,-7.099486538209021e-05,True,-1.100000023841858,-0.0191986221880565,-1.105735182762146,-0.0192987195943406,-0.005735158920288,-0.0001000974062841,-1.105735182762146,-0.0192987195943406
17.530941009521484,-1.100000023841858,-0.0191986221880565,0.125,False,-0.0143999999999993,-0.0103999999999997,-0.006,0.0362287461757659,0.0100455489238162,0.0001753279038907,0.0003091820100007,-0.0039928487671403,-6.968835752079494e-05,-6.343056884361431e-05,True,-1.100000023841858,-0.0191986221880565,-1.1065247058868408,-0.0193124993723872,-0.0065246820449829,-0.0001138771843307,-1.1065247058868408,-0.0193124993723872
17.512117385864258,-1.100000023841858,-0.0191986221880565,0.1875,False,-0.0114,-0.0099999999999997,-0.0055,0.034541729837656,0.0095777743782047,0.0001671636979128,0.0003002713708697,-0.0031610063660594,-5.5169968764237965e-05,-7.866486703278497e-05,True,-1.100000023841858,-0.0191986221880565,-1.02155601978302,-0.017829516038782,0.0784440040588378,0.0013691061492745,-1.02155601978302,-0.017829516038782
17.490203857421875,-1.0,-0.0174532925199432,0.125,False,0.0158000000000004,-0.0091999999999998,-0.0045,0.0333650633692741,0.0092515089668085,0.0001614692922485,0.000261848885075,0.0043810449288758,7.646365868668444e-05,-0.0001088272620108,True,-1.0,-0.0174532925199432,-0.8929455280303955,-0.0155848395050897,0.1070544719696044,0.0018684530148535,-0.8929455280303955,-0.0155848395050897
17.512178421020508,-1.0,-0.0174532925199432,0.125,False,0.0432000000000005,-0.0147999999999992,-0.0045,0.0329150930047035,0.0091267203170041,0.0001592913194403,0.0002615133600069,0.0119785266181153,0.0002090647290238,-0.0001010365303955,True,-1.0,-0.0174532925199432,-0.9017201066017152,-0.0157379847916341,0.0982798933982849,0.0017153077283091,-0.9017201066017152,-0.0157379847916341
17.523616790771484,-0.699999988079071,-0.0122173045559008,0.1875,False,0.0272000000000005,-0.0085999999999994,-0.004,0.0331369899213314,0.0091882139631964,0.0001603645860354,0.0001695535582218,0.0075420072973515,0.0001316328595482,-0.0001389970420859,True,-0.699999988079071,-0.0122173045559008,-0.7582334280014038,-0.0132336698173078,-0.0582334399223327,-0.001016365261407,-0.7582334280014038,-0.0132336698173078
17.5142879486084,-0.699999988079071,-0.0122173045559008,0.125,False,0.0686,-0.0077999999999995,-0.0035,0.0338572449982166,0.0093879282419422,0.0001638502577628,0.0001729579767623,0.019021390471409,0.0003319858920335,-0.0001682657602941,True,-0.699999988079071,-0.0122173045559008,-0.6507549285888672,-0.0113578161274563,0.0492450594902038,0.0008594884284445,-0.6507549285888672,-0.0113578161274563
17.51460075378418,-0.699999988079071,-0.0122173045559008,0.125,False,0.0693999999999999,-0.0038,-0.002,0.0352559573948383,0.0097757913853778,0.0001706197466629,0.000176654447623,0.0192432704222789,0.0003358584277204,-0.0002538075495976,True,-0.699999988079071,-0.0122173045559008,-0.3706133365631103,-0.0064684229748281,0.3293866515159607,0.0057488815810726,-0.3706133365631103,-0.0064684229748281
17.512754440307617,-0.699999988079071,-0.0122173045559008,0.125,False,0.0600000000000005,-0.0003999999999999,-0.001,0.0370414108037948,0.0102709422297687,0.0001792617591915,0.0001762125342268,0.0166369617250915,0.0002903697596311,-0.0003296076902188,True,-0.699999988079071,-0.0122173045559008,-0.1443807929754257,-0.0025199202140614,0.5556191951036453,0.0096973843418393,-0.1443807929754257,-0.0025199202140614
17.505109786987305,-0.8999999761581421,-0.01570796285183,0.4375,False,0.0402000000000004,-0.0025999999999992,0.0,0.0389375202357769,0.0107967734797725,0.000188439245814,0.0002412924388582,0.0111468396358754,0.0001945490528378,-0.0003822633589152,True,-0.8999999761581421,-0.01570796285183,-0.0225967317819595,-0.0003943873697852,0.8774032443761826,0.0153135754820448,-0.0225967317819595,-0.0003943873697852
17.50446319580078,-1.0,-0.0174532925199432,0.4375,False,0.0292000000000003,-0.0051999999999994,0.0,0.040989015251398,0.0113656916490834,0.0001983687410429,0.0002756290423334,0.0080967594395164,0.0001413151109614,-0.0004182020202279,True,-1.0,-0.0174532925199432,0.0420497246086597,0.0007339061439779,1.0420497246086595,0.0181871986639212,0.0420497246086597,0.0007339061439779
17.52170181274414,-1.100000023841858,-0.0191986221880565,0.4375,False,0.0365999999999999,-0.0089999999999994,0.0,0.0429118126630783,0.0118989236751245,0.0002076753955744,0.000309968341364,0.0101487348001093,0.0001771288371736,-0.000422284763772,True,-1.100000023841858,-0.0191986221880565,-0.0021410561166703,-3.736847870586181e-05,1.0978589677251875,0.0191612537093506,-0.0021410561166703,-3.736847870586181e-05
