state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature,controlsState.desiredCurvature,controlsState.desiredSteeringAngleDeg
-3.2999999999999545,9.338888888888889,2.0,0.0,0.0,0.0,-0.0145,0.0014467789326577,0.0011093626962974,-3.1846078654476004
-3.399999999999864,9.336111111111112,2.0,0.0,0.0,0.0,-0.0145,0.0014954641440218,0.0011164778843522,-3.175639164331329
-3.399999999999864,9.319444444444445,2.0,0.0,0.0,0.0,-0.0145,0.0015001847072661,0.0011224329937249,-3.1688476639864818
-3.2999999999999545,9.327777777777778,2.0,0.0,0.0,0.0,-0.0135,0.0014636840115365,0.0010556108318269,-2.9922835472106075
-3.199999999999818,9.316666666666666,2.0,0.0,0.0,0.0,-0.0145,0.0014286694001347,0.0011227242648601,-3.119043982403938
-3.2999999999999545,9.322222222222225,2.0,0.0,0.0,0.0,-0.017,0.0014813626678327,0.0013737499248236,-3.670446716362608
-3.2999999999999545,9.31388888888889,2.0,0.0,0.0,0.0,-0.0165,0.001494231306061,0.0013224696740508,-3.524654741701906
-3.199999999999818,9.311111111111112,2.0,0.0,0.0,0.0,-0.0125,0.0014609170615215,0.0010295750107616,-2.824252242438714
-3.099999999999909,9.316666666666666,2.0,0.0,0.0,0.0,-0.011,0.0014242010115665,0.0009206031681969,-2.5497150097928203
-3.0,9.308333333333334,2.0,0.0,0.0,0.0,-0.01,0.0013853503998669,0.00083909597015,-2.342249981872853
-2.599999999999909,9.311111111111112,2.0,0.0,0.0,0.0,-0.0085,0.0012144646076543,0.0007450159755535,-2.10845430260614
-2.0,9.308333333333334,2.0,0.0,0.0,0.0,-0.0085,0.0009598614257572,0.0007349423249252,-2.0701675115817544
-1.599999999999909,9.325,2.0,0.0,0.0,0.0,-0.0065,0.0007931273004902,0.0005928925820626,-1.728208305590952
-1.699999999999818,9.322222222222225,2.0,0.0,0.0,0.0,-0.0055,0.0008385263102573,0.0005361654330044,-1.5810942376744437
-1.3999999999998636,9.322222222222225,2.0,0.0,0.0,0.0,-0.0035,0.0007099651375476,0.0003526658983901,-1.143895420118996
-1.2999999999999543,9.319444444444445,2.0,0.0,0.0,0.0,-0.002,0.0006664414974073,0.0002463664859533,-0.889350521250525
-1.0,9.316666666666666,2.0,0.0,0.0,0.0,-0.0015,0.0005344364775033,0.0002329410344827,-0.8530690978235058
-0.599999999999909,9.327777777777778,2.0,0.0,0.0,0.0,-0.001,0.0003592408827286,0.0001884701632661,-0.7489882096880891
-0.5,9.316666666666666,2.0,0.0,0.0,0.0,-0.002,0.0003160832078455,0.0002472483320161,-0.8840401086395795
-0.3999999999998636,9.325,2.0,0.0,0.0,0.0,-0.0025,0.0002737673878567,0.0002734236768446,-0.9410045404010184
-0.5,9.322222222222225,2.0,0.0,0.0,0.0,-0.001,0.0003089487013767,0.0001916897163027,-0.7438109767320323
-0.1999999999998181,9.3,2.0,0.0,0.0,0.0,-0.0015,0.0001696625917689,0.000198234396521,-0.7656090165993186
-0.3999999999998636,9.322222222222225,2.0,0.0,0.0,0.0,-0.002,0.0002505128334595,0.0002294867299497,-0.8582582171102475
-0.2999999999999545,9.308333333333334,2.0,0.0,0.0,0.0,-0.005,0.0001965363257281,0.0005712012061849,-1.664882075860428
-0.099999999999909,9.316666666666666,2.0,0.0,0.0,0.0,-0.007,0.0001000900511724,0.0006101591861806,-1.772024544923024
-1.0,9.294444444444444,2.0,0.0,0.0,0.0,-0.006,0.0004762030788538,0.0004971564630977,-1.5171019723023491
-1.899999999999864,9.316666666666666,2.0,0.0,0.0,0.0,-0.003,0.000854726642497,0.0002548171323724,-0.957054577644686
-2.2999999999999545,9.316666666666666,2.0,0.0,0.0,0.0,-0.002,0.0010191199706954,0.0001934975589392,-0.8256041673044382
-1.7999999999999543,9.325,2.0,0.0,0.0,0.0,-0.004,0.0008001989907005,0.0003413627564441,-1.182237750665634
-0.599999999999909,9.31388888888889,2.0,0.0,0.0,0.0,-0.0025,0.0002794782776101,0.0002123000886058,-0.8975272367017332
0.1000000000001364,9.319444444444445,2.0,0.0,0.0,0.0,-0.0055,-2.0947147106535803e-05,0.0004795745189767,-1.5224792457927965
-0.3999999999998636,9.325,2.0,0.0,0.0,0.0,-0.006,0.0001941338214654,0.0004907241091132,-1.5492162160485676
-0.7999999999999545,9.31388888888889,2.0,0.0,0.0,0.0,-0.009,0.0003679700815527,0.0009287042194046,-2.554470673139611
-1.099999999999909,9.333333333333334,2.0,0.0,0.0,0.0,-0.0105,0.0005015927005254,0.0008321340428665,-2.327265593964867
-1.2999999999999543,9.336111111111112,2.0,0.0,0.0,0.0,-0.0095,0.0005902543788457,0.0007365006604231,-2.0973597287278305
-1.5,9.344444444444443,2.0,0.0,0.0,0.0,-0.0105,0.000676819215747,0.0008404401596635,-2.327926253305532
-2.099999999999909,9.336111111111112,2.0,0.0,0.0,0.0,-0.0115,0.0009335092585956,0.0008960461127571,-2.448656939656151
-2.2999999999999545,9.34722222222222,2.0,0.0,0.0,0.0,-0.011,0.0010212112557246,0.0008666286012157,-2.3777391276408317
-2.199999999999818,9.355555555555556,2.0,0.0,0.0,0.0,-0.0105,0.0009786114766774,0.0008307419484481,-2.290409412647011
-2.199999999999818,9.352777777777778,2.0,0.0,0.0,0.0,-0.0115,0.0009785595877484,0.0009150828118436,-2.481803413131212
-2.199999999999818,9.361111111111112,2.0,0.0,0.0,0.0,-0.011,0.0009768562619691,0.0008636994753032,-2.3606275007065256
-2.2999999999999545,9.355555555555556,2.0,0.0,0.0,0.0,-0.01,0.0010198743044901,0.0007641450501978,-2.128517968929849
-2.2999999999999545,9.372222222222224,2.0,0.0,0.0,0.0,-0.007,0.001019224811776,0.0005377823254093,-1.6029982407149916
-2.2999999999999545,9.391666666666667,2.0,0.0,0.0,0.0,-0.006,0.0010197349746815,0.0004953945172019,-1.5011231911145484
-2.0,9.411111111111111,2.0,0.0,0.0,0.0,-0.005,0.0008889301682253,0.0004098670906387,-1.2980182420498043
-1.5,9.416666666666666,2.0,0.0,0.0,0.0,-0.0035,0.0006752232053856,0.0003015709517057,-1.0462837338916526
-1.3999999999998636,9.422222222222222,2.0,0.0,0.0,0.0,-0.0015,0.0006316623852213,0.0001285297184949,-0.6456637237671633
-1.0,9.430555555555555,2.0,0.0,0.0,0.0,-0.001,0.0004558535388666,0.0001026865793392,-0.5894954395805903
-0.5,9.436111111111112,2.0,0.0,0.0,0.0,-0.003,0.0002354978123265,0.0002420381933916,-0.916412452187678
-0.5,9.43888888888889,2.0,0.0,0.0,0.0,-0.0025,0.0002315884872868,0.0002164097386412,-0.8628896767716573
-0.599999999999909,9.43888888888889,2.0,0.0,0.0,0.0,0.0,0.0002690395474755,1.515622716397047e-05,-0.4040559988486976
-0.5,9.458333333333332,2.0,0.0,0.0,0.0,-0.002,0.0002202274045297,0.0001464039087295,-0.7128944571977942
-0.5,9.458333333333332,2.0,0.0,0.0,0.0,-0.003,0.0002165633533599,0.0002183872857131,-0.889118239961396
-0.5,9.469444444444443,2.0,0.0,0.0,0.0,-0.001,0.0002134199839734,8.394895849050954e-05,-0.5875847601863323
-0.5,9.463888888888889,2.0,0.0,0.0,0.0,0.003,0.0002099678511276,-0.0002313766162842,0.1322626914714174
-0.2999999999999545,9.48611111111111,2.0,0.0,0.0,0.0,0.001,0.0001192592990065,-9.27484143176116e-05,-0.1973970163045684
0.0,9.48888888888889,2.0,0.0,0.0,0.0,0.0,-1.3629589991428731e-05,-4.601191449182807e-06,-0.4110340406007235
0.0,9.494444444444444,2.0,0.0,0.0,0.0,-0.0005,-1.7244632794594068e-05,1.1746974450943526e-05,-0.460005312723363
0.0,9.48611111111111,2.0,0.0,0.0,0.0,-0.003,-2.206602002740454e-05,0.0002189168299082,-0.9526163141786084
0.0,9.502777777777778,2.0,0.0,0.0,0.0,-0.006,-2.818287118500396e-05,0.0004458052280824,-1.4933323588753311
-0.2999999999999545,9.519444444444446,2.0,0.0,0.0,0.0,-0.009,9.452303288958076e-05,0.0009006927139125,-2.5589339267706666
-1.0,9.516666666666666,2.0,0.0,0.0,0.0,-0.012,0.0003876765824056,0.0013035133015364,-3.5018761804919563
-2.2999999999999545,9.525,2.0,0.0,0.0,0.0,-0.015,0.0009378637842294,0.0016785535262897,-4.37986627259843
-3.5,9.522222222222222,2.0,0.0,0.0,0.0,-0.018,0.001444611745342,0.0018762407125905,-4.849190197023511
-3.699999999999818,9.52777777777778,2.0,0.0,0.0,0.0,-0.0209999999999999,0.0015231931174821,0.0023166660685092,-5.880308641337911
-4.0,9.53888888888889,2.0,0.0,0.0,0.0,-0.0239999999999999,0.0016467985779912,0.0024871192872524,-6.288006495162428
-4.699999999999818,9.53888888888889,2.0,0.0,0.0,0.0,-0.0269999999999999,0.0019439547554046,0.0026375094894319,-6.6490112850535255
-5.199999999999818,9.536111111111111,2.0,0.0,0.0,0.0,-0.0294999999999999,0.0021550557859036,0.003153878962621,-7.855993355315581
-5.699999999999818,9.558333333333335,2.0,0.0,0.0,0.0,-0.0324999999999999,0.0023647989998763,0.0034393921960145,-8.530523742752754
-6.899999999999864,9.55277777777778,2.0,0.0,0.0,0.0,-0.0354999999999999,0.002875283946597,0.0036200296599417,-8.95905501654184
-7.599999999999909,9.558333333333335,2.0,0.0,0.0,0.0,-0.0384999999999999,0.0031700110806683,0.0037900439929217,-9.359799641298071
-8.199999999999818,9.555555555555555,2.0,0.0,0.0,0.0,-0.0414999999999999,0.0034240685037155,0.0040046796202659,-9.863210942409824
-9.0,9.566666666666666,2.0,0.0,0.0,0.0,-0.0444999999999999,0.0037645776855603,0.0042558046989142,-10.450556107546378
-9.599999999999907,9.572222222222225,2.0,0.0,0.0,0.0,-0.0474999999999999,0.0040237651517052,0.0045183873735368,-11.06279382200626
-9.599999999999907,9.58611111111111,2.0,0.0,0.0,0.0,-0.0504999999999999,0.0040275677329567,0.0048183933831751,-11.759671655096115
-10.099999999999907,9.583333333333334,2.0,0.0,0.0,0.0,-0.0534999999999999,0.0042479996283481,0.0051460587419569,-12.516083358528778
-10.5,9.602777777777778,2.0,0.0,0.0,0.0,-0.0564999999999999,0.0044216938904049,0.0055228364653885,-13.38804864754044
-11.0,9.602777777777778,2.0,0.0,0.0,0.0,-0.0595,0.0046403707522249,0.0059191579930484,-14.30116454147497
-12.0,9.605555555555556,2.0,0.0,0.0,0.0,-0.0625,0.005075806638035,0.0063055944629013,-15.189900712414534
-13.5,9.597222222222223,2.0,0.0,0.0,0.0,-0.0655,0.0057289065762106,0.0067036831751465,-16.0942302678262
-13.699999999999818,9.591666666666669,2.0,0.0,0.0,0.0,-0.068,0.0058285096123408,0.007125967182219,-17.045457284137143
-14.0,9.58611111111111,2.0,0.0,0.0,0.0,-0.071,0.0059826636059775,0.007522590458393,-17.923259017360408
-15.0,9.580555555555556,2.0,0.0,0.0,0.0,-0.074,0.0064394204011743,0.0078967520967125,-18.7442955358918
-15.299999999999956,9.569444444444446,2.0,0.0,0.0,0.0,-0.077,0.0065950031444497,0.0082873478531837,-19.594798564606187
-15.199999999999818,9.57777777777778,2.0,0.0,0.0,0.0,-0.0795,0.0065765583966227,0.0087031088769435,-20.513562535148253
-15.5,9.566666666666666,2.0,0.0,0.0,0.0,-0.0825,0.0067349549921852,0.0091295214369893,-21.443274516113267
-16.0,9.569444444444446,2.0,0.0,0.0,0.0,-0.0854999999999999,0.0069791832691738,0.0095630409196019,-22.385721942083283
-17.299999999999955,9.56388888888889,2.0,0.0,0.0,0.0,-0.0884999999999999,0.0075695874366213,0.0100334472954273,-23.394655650957183
-18.699999999999815,9.56388888888889,2.0,0.0,0.0,0.0,-0.0914999999999999,0.0082002099701553,0.0105605144053697,-24.53872156832638
-19.5,9.555555555555555,2.0,0.0,0.0,0.0,-0.0939999999999999,0.0085755538507052,0.0111179025843739,-25.751138243823128
-19.399999999999864,9.55277777777778,2.0,0.0,0.0,0.0,-0.0969999999999999,0.0085579650095055,0.0117570385336875,-27.157436088144557
-19.59999999999991,9.533333333333331,2.0,0.0,0.0,0.0,-0.0999999999999999,0.0086683849165804,0.012402830645442,-28.5801489752092
-19.799999999999955,9.530555555555557,2.0,0.0,0.0,0.0,-0.1029999999999999,0.0087726904568585,0.0129570923745632,-29.80730215558426
-20.5,9.533333333333331,2.0,0.0,0.0,0.0,-0.1054999999999999,0.0090877372703116,0.0134747382253408,-30.95382223145002
-21.899999999999864,9.541666666666668,2.0,0.0,0.0,0.0,-0.1084999999999999,0.00970173930373,0.0140187786892056,-32.17187047935091
-23.199999999999815,9.544444444444444,2.0,0.0,0.0,0.0,-0.1114999999999999,0.0102674566721434,0.0145620396360754,-33.37970707830892
-23.59999999999991,9.533333333333331,2.0,0.0,0.0,0.0,-0.1144999999999999,0.0104429548145749,0.0151467062532901,-34.692456279219144
-23.799999999999955,9.536111111111111,2.0,0.0,0.0,0.0,-0.1175,0.0105249930432745,0.0157554280012846,-36.07776760350409
-24.09999999999991,9.525,2.0,0.0,0.0,0.0,-0.1205,0.010639574491427,0.0163446329534053,-37.43855964572506
-24.09999999999991,9.522222222222222,2.0,0.0,0.0,0.0,-0.1235,0.0106169003381079,0.0168922115117311,-38.71873697338114
-24.399999999999864,9.519444444444446,2.0,0.0,0.0,0.0,-0.126,0.0107209757323066,0.0174251180142164,-39.97876071844152
-25.5,9.536111111111111,2.0,0.0,0.0,0.0,-0.129,0.0111687022854488,0.0179233010858297,-41.18060829777479
-26.799999999999955,9.558333333333335,2.0,0.0,0.0,0.0,-0.132,0.0117041782508099,0.0183933023363351,-42.308319060709664
-27.199999999999815,9.580555555555556,2.0,0.0,0.0,0.0,-0.1355,0.0118561542477284,0.0188995245844125,-43.53251702454794
-27.199999999999815,9.580555555555556,2.0,0.0,0.0,0.0,-0.1385,0.0118427982254694,0.019640864804387,-45.27751491105007
-27.299999999999955,9.6,2.0,0.0,0.0,0.0,-0.1415,0.0118662595928932,0.0204955600202083,-47.30963302046419
-27.399999999999864,9.605555555555556,2.0,0.0,0.0,0.0,-0.145,0.0118857236162408,0.0213281717151403,-49.28292744795319
-28.299999999999955,9.616666666666667,2.0,0.0,0.0,0.0,-0.148,0.0122370192344524,0.0221259873360395,-51.190360270697234
-30.0,9.622222222222224,2.0,0.0,0.0,0.0,-0.1509999999999999,0.0129275841429746,0.0228101890534162,-52.83693277352149
-31.59999999999991,9.630555555555556,2.0,0.0,0.0,0.0,-0.1539999999999999,0.0135705220485138,0.0233650598675012,-54.19811693012392
-32.5,9.647222222222224,2.0,0.0,0.0,0.0,-0.1569999999999999,0.0139152010863827,0.0234582629054784,-54.486314110295226
-32.5,9.66388888888889,2.0,0.0,0.0,0.0,-0.1604999999999999,0.0138831839542214,0.0236611925065517,-55.046211032975336
-32.69999999999982,9.666666666666668,2.0,0.0,0.0,0.0,-0.1634999999999999,0.0139494069704267,0.0242945328354835,-56.57395999419348
-32.59999999999991,9.68888888888889,2.0,0.0,0.0,0.0,-0.1664999999999999,0.0138824310393573,0.0249305479228496,-58.12445409267082
-32.59999999999991,9.702777777777778,2.0,0.0,0.0,0.0,-0.1699999999999999,0.0138554252765374,0.0253775585442781,-59.21919884858231
-32.69999999999982,9.72777777777778,2.0,0.0,0.0,0.0,-0.173,0.0138621507686905,0.0258719585835933,-60.45788246073957
-33.0,9.72777777777778,2.0,0.0,0.0,0.0,-0.1765,0.0139573644663058,0.0253664553165435,-59.33671123966237
-33.799999999999955,9.73888888888889,2.0,0.0,0.0,0.0,-0.1795,0.014260503520395,0.0254583936184644,-59.62597335010025
