state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature,controlsState.desiredCurvature,controlsState.desiredSteeringAngleDeg
2.800000000000182,19.98333333333333,2.0,0.0,0.0,0.0,0.01,-0.0009139989652696,-0.0002654473646543,0.1885432422744554
2.200000000000045,19.99722222222222,2.0,0.0,0.0,0.0,0.0075,-0.0007217300864765,-0.0002018904924625,-0.0161685578114117
1.800000000000182,19.98888888888889,2.0,0.0,0.0,0.0,0.0075,-0.0005941792136645,-0.0002061852574115,-0.0087000505861054
1.1000000000001364,19.99722222222222,2.0,0.0,0.0,0.0,0.0095,-0.0003705979685201,-0.0003153637226205,0.3279717649305764
0.4000000000000909,19.994444444444447,2.0,0.0,0.0,0.0,0.0075,-0.0001469176251475,-0.0002184931363444,0.0316673674552888
0.6000000000001364,20.008333333333333,2.0,0.0,0.0,0.0,0.006,-0.0002114574442358,-0.0001739664148772,-0.098671224622469
0.6000000000001364,19.99722222222222,2.0,0.0,0.0,0.0,0.0075,-0.0002105808934074,-0.0002572651428636,0.1669998935877822
0.7000000000000455,19.994444444444447,2.0,0.0,0.0,0.0,0.0095,-0.0002389856936054,-0.0002939589903689,0.2848936497700792
0.900000000000091,19.98333333333333,2.0,0.0,0.0,0.0,0.0105,-0.0002992418549115,-0.0002959134581033,0.2964889760733827
1.300000000000182,19.986111111111114,2.0,0.0,0.0,0.0,0.0124999999999999,-0.0004242091558784,-0.0004354682459961,0.7360445921339109
1.800000000000182,19.969444444444445,2.0,0.0,0.0,0.0,0.0144999999999999,-0.0005801295452448,-0.0004512826562859,0.7886368043153978
2.1000000000001364,19.96388888888889,2.0,0.0,0.0,0.0,0.016,-0.000671058767223,-0.0004928507260046,0.9185976271376584
2.900000000000091,19.925,2.0,0.0,0.0,0.0,0.018,-0.0009267199336379,-0.0005938254180364,1.2313035557477618
3.0,19.933333333333337,2.0,0.0,0.0,0.0,0.0164999999999999,-0.0009538740759059,-0.0004188216698821,0.6953477295009076
3.0,19.933333333333337,2.0,0.0,0.0,0.0,0.0115,-0.0009501642894495,-0.0002284406364196,0.1118130563248929
3.200000000000045,19.95555555555556,2.0,0.0,0.0,0.0,0.0065,-0.0010144297166995,-0.0001113502075895,-0.2435641811981552
2.900000000000091,19.961111111111112,2.0,0.0,0.0,0.0,0.002,-0.0009188613826092,-3.4525495721027255e-05,-0.4839630969457512
2.200000000000045,19.975,2.0,0.0,0.0,0.0,0.002,-0.0006952084180814,-3.6736724723596126e-05,-0.4849911591913839
0.900000000000091,19.986111111111114,2.0,0.0,0.0,0.0,0.0035,-0.0002831334373554,-7.521168299717829e-05,-0.3759604236669766
-0.099999999999909,19.991666666666667,2.0,0.0,0.0,0.0,0.002,3.0304473442963317e-05,-4.702516162069514e-05,-0.4754387803051538
-0.1999999999998181,20.01666666666667,2.0,0.0,0.0,0.0,0.004,5.600377273328264e-05,-0.0001112196478061,-0.2906145294564109
-0.5,20.01388888888889,2.0,0.0,0.0,0.0,0.006,0.0001478248707518,-0.000199204267119,-0.0296835417131276
-0.3999999999998636,20.008333333333333,2.0,0.0,0.0,0.0,0.0075,0.0001152822763054,-0.0002241124311694,0.0398157060497521
0.0,20.0,2.0,0.0,0.0,0.0,0.0095,-1.1135570317947608e-05,-0.000325913861161,0.354855530714196
0.5,19.98333333333333,2.0,0.0,0.0,0.0,0.011,-0.0001683927252125,-0.0003360074188094,0.3926172733174397
1.300000000000182,19.98055555555556,2.0,0.0,0.0,0.0,0.013,-0.0004181300832929,-0.0003589486586861,0.4742920510437411
1.800000000000182,19.972222222222225,2.0,0.0,0.0,0.0,0.015,-0.0005708431812303,-0.0003952249826397,0.6009424981494296
2.6000000000001364,19.966666666666665,2.0,0.0,0.0,0.0,0.0164999999999999,-0.0008213106022399,-0.0004357832949608,0.742774127954506
3.300000000000182,19.961111111111112,2.0,0.0,0.0,0.0,0.0184999999999999,-0.001037587623534,-0.0004745977348648,0.8789405868861863
3.400000000000091,19.969444444444445,2.0,0.0,0.0,0.0,0.0204999999999999,-0.0010612374337928,-0.0005122427828609,1.0136848977643562
3.6000000000001364,19.96388888888889,2.0,0.0,0.0,0.0,0.0214999999999999,-0.0011207276421911,-0.0005330237327143,1.0955463641386465
3.6000000000001364,19.98055555555556,2.0,0.0,0.0,0.0,0.0224999999999999,-0.0011169959815817,-0.0005572545924223,1.1860416929743631
3.6000000000001364,19.961111111111112,2.0,0.0,0.0,0.0,0.0234999999999999,-0.0011150551798134,-0.0005816220073029,1.271378699956113
3.6000000000001364,19.975,2.0,0.0,0.0,0.0,0.0204999999999999,-0.0011144365071557,-0.0004994321498088,1.0285267350089362
3.400000000000091,19.961111111111112,2.0,0.0,0.0,0.0,0.016,-0.0010522412449853,-0.0003767423913814,0.6531789209128451
3.1000000000001364,19.975,2.0,0.0,0.0,0.0,0.016,-0.0009586042440457,-0.0003703410911839,0.6323354424110317
2.6000000000001364,19.95277777777778,2.0,0.0,0.0,0.0,0.012,-0.0008001029673975,-0.000267288472969,0.31134523205573
2.1000000000001364,19.972222222222225,2.0,0.0,0.0,0.0,0.0105,-0.0006429496943707,-0.000230392353842,0.1951861110235196
1.6000000000001364,19.95555555555556,2.0,0.0,0.0,0.0,0.01,-0.0004893809509868,-0.0002288909163326,0.1846929931584174
1.0,19.975,2.0,0.0,0.0,0.0,0.011,-0.0003075246739827,-0.0002595270052552,0.2665135236121453
0.7000000000000455,19.958333333333336,2.0,0.0,0.0,0.0,0.0124999999999999,-0.0002249744728145,-0.0003576927119866,0.5442384756128428
0.8000000000001819,19.975,2.0,0.0,0.0,0.0,0.013,-0.0002673579465718,-0.0003423202433623,0.4648457052003968
1.1000000000001364,19.95277777777778,2.0,0.0,0.0,0.0,0.0095,-0.0003666443756103,-0.0002607860951684,0.1773386934964362
1.800000000000182,19.977777777777774,2.0,0.0,0.0,0.0,0.0115,-0.0005845309811846,-0.0003828378103207,0.5317845945680265
2.1000000000001364,19.969444444444445,2.0,0.0,0.0,0.0,0.013,-0.0006719106931877,-0.0004398714518174,0.7023567071345712
2.1000000000001364,19.977777777777774,2.0,0.0,0.0,0.0,0.015,-0.0006677855606086,-0.000468003359856,0.7949250451098947
2.1000000000001364,19.95277777777778,2.0,0.0,0.0,0.0,0.017,-0.0006638049391368,-0.0004898590268567,0.8679330346369039
2.1000000000001364,19.961111111111112,2.0,0.0,0.0,0.0,0.0184999999999999,-0.0006564994994682,-0.0005171041702851,0.9672130413434082
2.300000000000182,19.950000000000003,2.0,0.0,0.0,0.0,0.0204999999999999,-0.0007140134935438,-0.0005482707056216,1.084814819906002
2.6000000000001364,19.977777777777774,2.0,0.0,0.0,0.0,0.0224999999999999,-0.0008007852826332,-0.000583681219723,1.2159871089264835
3.300000000000182,19.977777777777774,2.0,0.0,0.0,0.0,0.024,-0.0010163921461055,-0.0006300754612311,1.379167511694409
4.100000000000136,19.994444444444447,2.0,0.0,0.0,0.0,0.026,-0.0012649818709525,-0.0007136102649383,1.6560255091981066
4.300000000000182,19.966666666666665,2.0,0.0,0.0,0.0,0.028,-0.0013220638085543,-0.0008039468084461,1.9433608097432251
4.400000000000091,19.975,2.0,0.0,0.0,0.0,0.0294999999999999,-0.0013465445491454,-0.000883919536136,2.1970457664259158
4.800000000000182,19.95277777777778,2.0,0.0,0.0,0.0,0.0314999999999999,-0.0014719452850355,-0.0009175525628961,2.298836100790271
5.0,19.96388888888889,2.0,0.0,0.0,0.0,0.0334999999999999,-0.0015320078400952,-0.0009950225939974,2.537740361156731
5.2000000000000455,19.966666666666665,2.0,0.0,0.0,0.0,0.035,-0.0015968044658764,-0.0010553073370829,2.7197002158385115
5.5,19.98333333333333,2.0,0.0,0.0,0.0,0.037,-0.0016939647241941,-0.0009460728615522,2.37700758878072
5.5,19.991666666666667,2.0,0.0,0.0,0.0,0.0364999999999999,-0.0016979315326541,-0.0008809338323771,2.1704025213971847
5.600000000000136,20.00277777777778,2.0,0.0,0.0,0.0,0.034,-0.0017318906458872,-0.000824752904009,1.991659587596062
5.600000000000136,19.98888888888889,2.0,0.0,0.0,0.0,0.0294999999999999,-0.0017313332317183,-0.0006365377339534,1.404195233469247
5.600000000000136,19.98055555555556,2.0,0.0,0.0,0.0,0.0244999999999999,-0.0017299416353013,-0.0004618803213816,0.8596778786425697
5.300000000000182,19.958333333333336,2.0,0.0,0.0,0.0,0.0194999999999999,-0.0016313507103371,-0.0002719718322623,0.2692472557725038
4.300000000000182,19.95555555555556,2.0,0.0,0.0,0.0,0.0144999999999999,-0.001306704876911,-0.0002053279604297,0.0633646922762749
2.800000000000182,19.961111111111112,2.0,0.0,0.0,0.0,0.01,-0.0008255130513018,-0.0001688789343461,-0.0473432738829677
0.900000000000091,19.966666666666665,2.0,0.0,0.0,0.0,0.005,-0.0002220880171,-4.194235589238815e-05,-0.4379400807335413
-0.5,19.977777777777774,2.0,0.0,0.0,0.0,0.0,0.0002156919395454,0.0001072908926289,-0.8999652682576659
-1.5,19.991666666666667,2.0,0.0,0.0,0.0,-0.002,0.0005277178797403,0.0001023583390633,-0.8885129332145277
-1.7999999999999543,20.00277777777778,2.0,0.0,0.0,0.0,-0.0035,0.0006173720016599,0.0001343832700513,-0.9928292192586476
