carState.vEgo,carState.steeringAngleDeg,carState.steeringAngle,carState.steeringTorque,carState.steeringPressed,can.Yaw_Data_FD1.VehRol_W_Actl,can.Yaw_Data_FD1.VehYaw_W_Actl,sendcan.LateralMotionControl.LatCtlPath_An_Actl,liveParameters.roll,liveParameters.rollAngleDeg,liveParameters.rollAngle,liveParameters.actualCurvature,liveParameters.stockRollAngleDeg,liveParameters.stockRollAngle,controlsState.desiredCurvature,controlsState.lateralControlState.angleState.active,controlsState.lateralControlState.angleState.steeringAngleDeg,controlsState.lateralControlState.angleState.steeringAngle,controlsState.lateralControlState.angleState.steeringAngleDesiredDeg,controlsState.lateralControlState.angleState.steeringAngleDesired,controlsState.steeringAngleDeltaDeg,controlsState.steeringAngleDelta,actuatorsOutput.steeringAngleDeg,actuatorsOutput.steeringAngle
15.177441596984863,-0.5,-0.0087266462599716,0.5,False,-0.0023999999999997,-0.0051999999999994,-0.006,0.0287139397114515,0.0079549687550018,0.000138840396668,2.1882716744298683e-05,-0.0006649009228221,-1.1604710302794404e-05,-6.387269968399778e-05,True,-0.5,-0.0087266462599716,-1.136911153793335,-0.0198428429363413,-0.636911153793335,-0.0111161966763696,-1.136911153793335,-0.0198428429363413
15.18577480316162,-0.6000000238418579,-0.0104719759280848,0.5,False,0.0156,-0.0030000000000001,-0.0065,0.0287879519164562,0.0079754691605726,0.0001391981962432,5.6751989077838416e-05,0.0043218537833464,7.543057830917e-05,-3.4085078368661925e-05,True,-0.6000000238418579,-0.0104719759280848,-1.2341245412826538,-0.0215395366250469,-0.6341245174407959,-0.011067560696962,-1.2341245412826538,-0.0215395366250469
15.196009635925291,-0.699999988079071,-0.0122173045559008,0.5,False,0.0230000000000005,-0.0039999999999995,-0.0065,0.0290333498269319,0.0080434606585445,0.0001403848717462,8.872915292756388e-05,0.0063719686584329,0.0001112118329235,-2.782548654067796e-05,True,-0.699999988079071,-0.0122173045559008,-1.253167748451233,-0.021871903290278,-0.5531677603721619,-0.0096545987343772,-1.253167748451233,-0.021871903290278
15.201898574829102,-0.800000011920929,-0.013962634224014,0.4375,False,0.0152000000000001,-0.0038,-0.007,0.0293714571744203,0.0081371524557094,0.0001420201020888,0.0001172739613688,0.0042110514501303,7.34967127756565e-05,-1.1103037650173064e-05,True,-0.800000011920929,-0.013962634224014,-1.3207114934921265,-0.0230507640303692,-0.5207114815711975,-0.0090881298063551,-1.3207114934921265,-0.0230507640303692
15.198920249938965,-0.8999999761581421,-0.01570796285183,0.5,False,0.0150000000000005,-0.0041999999999999,-0.0075,0.029770404100418,0.0082477056238997,0.0001439496188723,0.0001455958913342,0.0041556568712066,7.252989498568232e-05,5.770033112639794e-06,True,-0.8999999761581421,-0.01570796285183,-1.4019266366958618,-0.0244682356817531,-0.5019266605377197,-0.0087602728299231,-1.4019266366958618,-0.0244682356817531
15.193511962890623,-1.0,-0.0174532925199432,0.5625,False,-0.0103999999999997,-0.0047999999999994,-0.0075,0.030142581090331,0.0083508444598333,0.000145749731146,0.00017423238138,-0.0028812656129877,-5.0287571571128536e-05,1.7266243958147243e-05,True,-1.0,-0.0174532925199432,-1.468067288398743,-0.0256226078233832,-0.4680672883987427,-0.0081693153034399,-1.468067288398743,-0.0256226078233832
15.18852424621582,-1.2999999523162842,-0.0226892794436884,0.4375,False,0.0064000000000001,-0.0072,-0.008,0.0303192436695098,0.0083998132831432,0.0001466043983436,0.0002703021306113,0.0017730918883765,3.094629139257371e-05,2.917063466156833e-05,True,-1.2999999523162842,-0.0226892794436884,-1.5337884426116943,-0.0267696583526101,-0.2337884902954101,-0.0040803789089217,-1.5337884426116943,-0.0267696583526101
15.191972732543944,-1.600000023841858,-0.0279252684480281,0.4375,False,-0.0063999999999992,-0.0072,-0.0085,0.0304902531206607,0.0084472147631058,0.0001474317102392,0.0003671386316347,-0.0017730969392063,-3.09463795461851e-05,4.286862167646177e-05,True,-1.600000023841858,-0.0279252684480281,-1.5982931852340698,-0.0278954784945221,0.001706838607788,2.9789953506058228e-05,-1.5982931852340698,-0.0278954784945221
15.197416305541992,-1.7000000476837158,-0.0296705981161414,0.5625,False,-0.0017999999999993,-0.0089999999999994,-0.009,0.0306204818189144,0.0084833101305937,0.0001480616932466,0.0003984241235471,-0.0004986844532809,-8.70368563825969e-06,6.116224540164694e-05,True,-1.7000000476837158,-0.0296705981161414,-1.6753755807876587,-0.0292408200922568,0.0246244668960571,0.0004297780238845,-1.6753755807876587,-0.0292408200922568
15.19544506072998,-1.7999999523162842,-0.03141592570366,0.5625,False,-0.0152000000000001,-0.0105999999999992,-0.009,0.0305612329393625,0.0084669127683709,0.0001477755052872,0.00042917774379,-0.0042111217938946,-7.349794050595082e-05,6.468236824730411e-05,True,-1.7999999523162842,-0.03141592570366,-1.6977617740631104,-0.0296315328719013,0.1022381782531738,0.0017843928317587,-1.6977617740631104,-0.0296315328719013
15.191807746887209,-1.7999999523162842,-0.03141592570366,0.5,False,-0.0051999999999994,-0.0114,-0.009,0.0302956569939851,0.0083933404223774,0.0001464914256112,0.0004269360185154,-0.0014406477537365,-2.51440466641634e-05,6.170324923004955e-05,True,-1.7999999523162842,-0.03141592570366,-1.6944445371627808,-0.0295736361659219,0.1055554151535034,0.0018422895377381,-1.6944445371627808,-0.0295736361659219
15.196818351745604,-1.899999976158142,-0.0331612553717733,0.5625,False,-0.0055999999999993,-0.0103999999999997,-0.0085,0.0299665629863739,0.0083021770322284,0.0001449003242958,0.0004572082832631,-0.0015514689289397,-2.7078241052388086e-05,4.705076207756065e-05,True,-1.899999976158142,-0.0331612553717733,-1.6445211172103882,-0.0287023081138968,0.2554788589477539,0.0044589472578764,-1.6445211172103882,-0.0287023081138968
15.201508522033691,-2.0,-0.0349065850398865,0.5,False,0.0082000000000004,-0.0105999999999992,-0.0085,0.0297122225165367,0.0082317087799917,0.0001436704212761,0.000489566283328,0.0022717927599784,3.965026358459288e-05,2.8087288228562105e-05,True,-2.0,-0.0349065850398865,-1.5812907218933103,-0.0275987295282762,0.4187092781066894,0.0073078555116103,-1.5812907218933103,-0.0275987295282762
