state.vEgoRaw,state.steeringAngleDeg,state.steeringPressed,actuators.enabled,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature
6.366666666666667,-3.8999999999998636,True,False,0.0,0.0,0.0,0.0,0.0,0.0018795404695185155
6.591666666666667,0.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.00013792135877091545
6.594444444444445,1.2000000000000455,True,False,2.0,0.0,0.0,0.0,0.0,-0.000256772347864219
6.636111111111112,1.6000000000001364,True,False,2.0,0.0,0.0,0.0,0.0,-0.0004251564395384887
6.669444444444445,2.1000000000001364,True,False,2.0,0.0,0.0,0.0,0.0,-0.0006370212515722284
6.705555555555556,3.0,True,False,2.0,0.0,0.0,0.0,0.0,-0.0010281400984351703
6.7250000000000005,4.100000000000136,True,False,2.0,0.0,0.0,0.0,0.0,-0.0015084022370225592
6.736111111111112,5.0,True,False,2.0,0.0,0.0,0.0,0.0,-0.0018992689846451432
6.744444444444445,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.002043017618821856
6.752777777777779,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.002053658322387095
6.802777777777779,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020520451381034195
6.872222222222223,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020558141459460252
6.936111111111111,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.002038223371605398
6.991666666666667,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020388759438082766
7.086111111111112,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020355696132072277
7.147222222222223,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020377706170452833
7.205555555555557,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020371019106617777
7.247222222222223,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.002035608319518658
7.227777777777778,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020293265692727107
7.191666666666667,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.002019823246755974
7.166666666666667,5.300000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0019987721091939727
7.180555555555556,5.400000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.002017608789137684
7.211111111111111,5.5,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020347001892727307
7.2250000000000005,5.5,True,False,2.0,0.0,0.0,0.0,0.0,-0.002015114459368053
7.247222222222223,5.5,True,False,2.0,0.0,0.0,0.0,0.0,-0.0019959803079121156
7.275,5.5,True,False,2.0,0.0,0.0,0.0,0.0,-0.0019752284213866694
7.305555555555556,5.600000000000136,True,False,2.0,0.0,0.0,0.0,0.0,-0.0019946416382391
7.322222222222222,5.7000000000000455,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020155942490024488
7.3500000000000005,5.800000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020386406336909122
7.369444444444445,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020660866053830297
7.394444444444445,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.002051542090346724
7.405555555555556,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020360247749919382
7.438888888888889,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.002018855094624572
7.452777777777778,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.0020024497548658295
7.483333333333334,5.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.001985585053947233
7.5,5.800000000000182,True,False,2.0,0.0,0.0,0.0,0.0,-0.0019306735013614746
7.522222222222223,5.7000000000000455,True,False,2.0,0.0,0.0,0.0,0.0,-0.0018776702285800452
7.541666666666668,5.5,True,False,2.0,0.0,0.0,0.0,0.0,-0.0017849188658132134
7.572222222222223,5.100000000000136,True,False,2.0,0.0,0.0,0.0,0.0,-0.0016099515803580135
7.6000000000000005,5.0,True,False,2.0,0.0,0.0,0.0,0.0,-0.0015604808009594038
7.625,4.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.0015087945821387326
7.6416666666666675,4.600000000000136,True,False,2.0,0.0,0.0,0.0,0.0,-0.0013725076577882174
7.663888888888889,4.2000000000000455,True,False,2.0,0.0,0.0,0.0,0.0,-0.0011951527671577166
7.677777777777778,3.7000000000000455,True,False,2.0,0.0,0.0,0.0,0.0,-0.0009855172363994083
7.711111111111112,3.1000000000001364,True,False,2.0,0.0,0.0,0.0,0.0,-0.0007396969707801904
7.730555555555556,2.900000000000091,True,False,2.0,0.0,0.0,0.0,0.0,-0.0006569644609567527
