state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature
-0.3999999999998636,30.388888888888893,2.0,0.0,0.0,0.0199999999999995,0.0,-8.954073846350691e-05
-0.5,30.40833333333333,2.0,0.0,0.0,0.0199999999999995,0.0,-6.451973069112989e-05
-0.3999999999998636,30.42777777777778,2.0,0.0,0.0,0.0199999999999995,0.0,-7.98076250177023e-05
-0.2999999999999545,30.44166666666667,2.0,0.0,0.0,0.0199999999999995,0.0,-9.66143776878688e-05
-0.3999999999998636,30.45277777777778,2.0,0.0,0.0,0.0199999999999995,0.0,-7.575354635135118e-05
-0.5,30.475000000000005,2.0,0.0,0.0,0.0199999999999995,0.0,-5.699856206410596e-05
-0.599999999999909,30.5,2.0,0.0,0.0,0.0199999999999995,0.0,-3.752930858244941e-05
-0.599999999999909,30.508333333333333,2.0,0.0,0.0,0.0199999999999995,-0.0005,-3.7613423374203135e-05
-0.599999999999909,30.53333333333333,2.0,0.0,0.0,0.0199999999999995,-0.0005,-3.661255227883864e-05
-0.599999999999909,30.56388888888889,2.0,0.0,0.0,0.0199999999999995,-0.0005,-3.494967001812649e-05
-0.599999999999909,30.58888888888889,2.0,0.0,0.0,0.0199999999999995,-0.0005,-3.4919710114479746e-05
-0.599999999999909,30.625,2.0,0.0,0.0,0.0199999999999995,-0.0005,-3.5969971715985976e-05
-0.599999999999909,30.63888888888889,2.0,0.0,-1.9999999999999185e-05,0.0199999999999995,-0.0005,-3.882395478621255e-05
-0.6999999999998181,30.65833333333333,2.0,0.0,0.0,0.0199999999999995,-0.0005,-2.0414134406597544e-05
-0.6999999999998181,30.677777777777777,2.0,0.0,0.0,0.0199999999999995,-0.001,-2.2847369699265637e-05
-0.6999999999998181,30.70833333333333,2.0,0.0,0.0,0.0099999999999997,-0.001,-2.527567567236954e-05
-0.7999999999999545,30.719444444444445,2.0,0.0,0.0,0.0099999999999997,-0.001,-5.685706946076871e-06
-0.7999999999999545,30.747222222222224,2.0,0.0,0.0,0.0099999999999997,-0.001,-5.156116411269163e-06
-0.7999999999999545,30.77777777777778,2.0,0.0,0.0,0.0199999999999995,-0.001,-4.567745759930208e-06
-0.6999999999998181,30.79166666666667,2.0,0.0,0.0,0.0199999999999995,-0.0005,-2.4770101941533267e-05
-0.6999999999998181,30.822222222222223,2.0,0.0,0.0,0.0199999999999995,-0.0005,-2.594268924947827e-05
-0.6999999999998181,30.85555555555556,2.0,0.0,0.0,0.0199999999999995,-0.0005,-2.7968590676364686e-05
-0.599999999999909,30.883333333333336,2.0,0.0,0.0,0.0199999999999995,-0.0005,-4.908949559262422e-05
-0.599999999999909,30.90555555555556,2.0,0.0,0.0,0.0300000000000002,-0.0005,-5.0620562881759554e-05
-0.599999999999909,30.922222222222224,2.0,0.0,0.0,0.0300000000000002,0.0,-5.0645872174696e-05
-0.599999999999909,30.933333333333334,2.0,0.0,0.0,0.0300000000000002,0.0,-5.1100007058436e-05
-0.599999999999909,30.95555555555556,2.0,0.0,0.0,0.0199999999999995,-0.0005,-4.885058568627648e-05
-0.599999999999909,31.00555555555556,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-4.787944626731635e-05
-0.3999999999998636,31.025,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-8.707917916151653e-05
-0.3999999999998636,31.036111111111115,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-8.460882185665169e-05
-0.3999999999998636,31.05277777777778,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0005,-8.175171579821253e-05
-0.3999999999998636,31.083333333333336,2.0,0.0,2.000000000000265e-05,0.04,0.0005,-8.168317995252894e-05
-0.2999999999999545,31.111111111111114,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0005,-0.0001028624908835
-0.2999999999999545,31.125,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0005,-0.0001042125505979
-0.5,31.15,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-6.617260649590955e-05
-0.5,31.172222222222224,2.0,0.0,2.000000000000265e-05,0.04,0.0,-6.757339649864877e-05
-0.5,31.18611111111111,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0005,-6.926380380649596e-05
-0.3999999999998636,31.20277777777778,2.0,0.0,2.000000000000265e-05,0.04,0.0,-8.879216203325988e-05
-0.3999999999998636,31.23888888888889,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-8.682880010814153e-05
-0.5,31.272222222222226,2.0,0.0,2.000000000000265e-05,0.0199999999999995,0.0,-6.444547560749159e-05
-0.3999999999998636,31.297222222222224,2.0,0.0,0.0,0.0199999999999995,0.0,-8.276809707852816e-05
-0.5,31.32777777777778,2.0,0.0,0.0,0.0199999999999995,0.0,-6.0007018610979846e-05
-0.5,31.333333333333336,2.0,0.0,0.0,0.0199999999999995,-0.0005,-5.7469947513408176e-05
-0.5,31.35277777777778,2.0,0.0,0.0,0.0199999999999995,-0.0005,-5.6100286571672976e-05
-0.3999999999998636,31.39166666666667,2.0,0.0,0.0,0.0300000000000002,0.0,-7.646844870975682e-05
-0.3999999999998636,31.41666666666667,2.0,0.0,0.0,0.0199999999999995,-0.0005,-7.75570918118183e-05
-0.3999999999998636,31.419444444444444,2.0,0.0,0.0,0.0199999999999995,0.0,-7.984940294403079e-05
-0.3999999999998636,31.436111111111117,2.0,0.0,2.000000000000265e-05,0.0300000000000002,0.0,-8.405070506702809e-05
-0.3999999999998636,31.46388888888889,2.0,0.0,0.0,0.0199999999999995,0.0,-8.744641058357257e-05
-0.5,31.48055555555556,2.0,0.0,0.0,0.0199999999999995,0.0,-6.919050766547744e-05
-0.599999999999909,31.497222222222224,2.0,0.0,0.0,0.0099999999999997,0.0,-5.116981947392074e-05
-0.599999999999909,31.52500000000001,2.0,0.0,0.0,0.0099999999999997,-0.0005,-5.284848160757475e-05
-0.599999999999909,31.53888888888889,2.0,0.0,0.0,0.0099999999999997,0.0,-5.472655089890023e-05
-0.6999999999998181,31.55555555555556,2.0,0.0,0.0,0.0,-0.0005,-3.588516039049936e-05
-0.6999999999998181,31.572222222222223,2.0,0.0,0.0,0.0,-0.0005,-3.678595766738881e-05
-0.6999999999998181,31.58611111111112,2.0,0.0,0.0,0.0,-0.0005,-3.806929593915585e-05
-0.6999999999998181,31.619444444444447,2.0,0.0,0.0,0.0,-0.0005,-3.881736344364496e-05
-0.7999999999999545,31.65,2.0,0.0,-1.9999999999999185e-05,-0.0099999999999997,-0.001,-1.9867556494224e-05
-0.7999999999999545,31.666666666666668,2.0,0.0,-1.9999999999999185e-05,-0.0099999999999997,-0.001,-2.2286513352963555e-05
-0.7999999999999545,31.68055555555556,2.0,0.0,-1.9999999999999185e-05,-0.0099999999999997,-0.001,-2.5016119999184925e-05
