state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature
0.900000000000091,13.633333333333333,2.0,0.0,-8.000000000000021e-05,0.0199999999999995,-0.0015,0.0002176149730701
0.900000000000091,13.658333333333337,2.0,0.0,-3.999999999999837e-05,0.0199999999999995,-0.001,0.000222952439914
1.0,13.630555555555556,2.0,0.0,-3.999999999999837e-05,0.0199999999999995,-0.001,0.0001891101646521
1.0,13.627777777777778,2.0,0.0,-1.9999999999999185e-05,0.0199999999999995,-0.0005,0.0001854393001166
1.1000000000001364,13.661111111111111,2.0,0.0,4.000000000000184e-05,0.0199999999999995,0.0,0.0001420361728529
1.2000000000000457,13.680555555555555,2.0,0.0,-1.9999999999999185e-05,0.0099999999999997,-0.001,9.949061762711122e-05
1.0,13.658333333333337,2.0,0.0,0.0,0.0099999999999997,-0.001,0.0001623686744468
1.1000000000001364,13.636111111111113,2.0,0.0,-1.9999999999999185e-05,0.0,-0.001,0.0001311518756439
1.300000000000182,13.611111111111112,2.0,0.0,0.0,0.0,-0.0005,6.855876548017182e-05
1.300000000000182,13.602777777777778,2.0,0.0,-1.9999999999999185e-05,0.0099999999999997,-0.0005,6.247524216581392e-05
1.400000000000091,13.625000000000002,2.0,0.0,2.000000000000265e-05,0.0099999999999997,0.0005,1.8319706047172576e-05
1.400000000000091,13.616666666666667,2.0,0.0,6.000000000000103e-05,0.0099999999999997,0.0005,9.514849720020546e-06
1.5,13.625000000000002,2.0,0.0,6.000000000000103e-05,0.0099999999999997,0.0005,-4.039443886651678e-05
1.300000000000182,13.644444444444446,2.0,0.0,0.0,-0.0099999999999997,-0.0005,2.3743776792190663e-05
0.900000000000091,13.63888888888889,2.0,0.0,0.0,-0.0199999999999995,-0.0005,0.0001653991756655
1.1000000000001364,13.633333333333333,2.0,0.0,0.0,-0.0199999999999995,-0.0005,9.78492274680556e-05
1.5,13.630555555555556,2.0,0.0,-1.9999999999999185e-05,-0.0199999999999995,-0.0005,-4.599015022621654e-05
1.400000000000091,13.627777777777778,2.0,0.0,-3.999999999999837e-05,-0.0300000000000002,-0.0005,-2.5901302987065404e-05
1.1000000000001364,13.641666666666667,2.0,0.0,-1.9999999999999185e-05,-0.0199999999999995,0.0,6.584728307808572e-05
0.900000000000091,13.641666666666667,2.0,0.0,0.0,-0.0300000000000002,0.0,0.0001265768937463
1.1000000000001364,13.633333333333333,2.0,0.0,-3.999999999999837e-05,-0.0300000000000002,-0.0005,5.336890095554764e-05
0.900000000000091,13.622222222222222,2.0,0.0,-5.999999999999756e-05,-0.0300000000000002,-0.001,0.0001298439660861
0.3000000000001819,13.611111111111112,2.0,0.0,-3.999999999999837e-05,-0.0300000000000002,-0.0005,0.000343256271034
0.7000000000000455,13.594444444444443,2.0,0.0,-5.999999999999756e-05,-0.04,-0.0005,0.0001950872473058
1.0,13.605555555555558,2.0,0.0,-8.000000000000021e-05,-0.04,-0.0005,8.036599028217574e-05
0.900000000000091,13.597222222222223,2.0,0.0,-8.000000000000021e-05,-0.0499999999999998,-0.0005,0.0001106890889101
0.7000000000000455,13.6,2.0,0.0,-8.000000000000021e-05,-0.0499999999999998,-0.0005,0.0001968502447012
0.0,13.611111111111112,2.0,0.0,-8.000000000000021e-05,-0.04,-0.0005,0.0004630758606201
-0.1999999999998181,13.630555555555556,2.0,0.0,-9.99999999999994e-05,-0.04,-0.001,0.0005526168863575
-0.099999999999909,13.572222222222225,2.0,0.0,-3.999999999999837e-05,-0.0300000000000002,-0.0005,0.000533352945509
0.2000000000000454,13.591666666666669,2.0,0.0,6.000000000000103e-05,-0.0099999999999997,0.0005,0.0004294455390594
1.6000000000001364,13.611111111111112,2.0,0.0,8.000000000000021e-05,-0.0099999999999997,0.0005,-6.247967697499394e-05
1.6000000000001364,13.611111111111112,2.0,0.0,8.000000000000021e-05,-0.0199999999999995,0.0005,-5.43090697323614e-05
1.300000000000182,13.627777777777778,2.0,0.0,0.0001,-0.0199999999999995,0.0015,5.693982963306061e-05
2.400000000000091,13.583333333333334,2.0,0.0,0.00016,0.0,0.002,-0.0003105100519331
2.5,13.561111111111112,2.0,0.0,0.00022,0.0300000000000002,0.003,-0.0003280822060976
2.1000000000001364,13.561111111111112,2.0,0.0,0.0003,0.0599999999999996,0.004,-0.0001781763686423
3.1000000000001364,13.569444444444445,2.0,0.0,0.00034,0.0899999999999998,0.004,-0.0005296071357716
4.300000000000182,13.575,2.0,0.0,0.00034,0.1200000000000001,0.003,-0.0009489916473086
5.5,13.57777777777778,2.0,0.0,0.0002,0.0999999999999996,0.002,-0.0013665259755069
5.0,13.575,2.0,0.0,0.00014,0.08,0.001,-0.0011825465408329
4.5,13.563888888888888,2.0,0.0,0.00016,0.08,0.0015,-0.0010086565377701
4.400000000000091,13.561111111111112,2.0,0.0,0.00012,0.0700000000000002,0.0005,-0.0009848374697054
3.6000000000001364,13.563888888888888,2.0,0.0,4.000000000000184e-05,0.0700000000000002,-0.0005,-0.0007194788118277
2.400000000000091,13.558333333333335,2.0,0.0,-1.9999999999999185e-05,0.0700000000000002,-0.001,-0.0003149694899412
1.300000000000182,13.55277777777778,2.0,0.0,-3.999999999999837e-05,0.0700000000000002,-0.0015,4.959320750773107e-05
0.900000000000091,13.563888888888888,2.0,0.0,-0.0001399999999999,0.0700000000000002,-0.0025,0.000175083691031
0.900000000000091,13.561111111111112,2.0,0.0,-0.00016,0.0700000000000002,-0.003,0.0001664338428099
