state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature
-9.0,22.72222222222222,2.0,0.0,-0.0029999999999999,-0.1200000000000001,0.0035,0.0024575764162708
-9.0,22.72222222222222,2.0,0.0,-0.0029999999999999,-0.1200000000000001,0.0035,0.0024524247578284
-9.099999999999907,22.708333333333336,2.0,0.0,-0.0029399999999999,-0.1299999999999999,0.004,0.0024740419191424
-9.099999999999907,22.688888888888894,2.0,0.0,-0.0029,-0.1299999999999999,0.004,0.0024703253083922
-9.0,22.688888888888894,2.0,0.0,-0.0029,-0.1299999999999999,0.004,0.0024430326845817
-8.699999999999818,22.708333333333336,2.0,0.0,-0.0029399999999999,-0.1100000000000003,0.0045,0.0023628110465064
-8.0,22.72777777777778,2.0,0.0,-0.0029399999999999,-0.1100000000000003,0.0045,0.002179891961148
-8.0,22.736111111111114,2.0,0.0,-0.0029399999999999,-0.1100000000000003,0.0045,0.0021850478256693
-8.0,22.736111111111114,2.0,0.0,-0.00298,-0.1200000000000001,0.0035,0.0021890681092932
-8.0,22.70277777777778,2.0,0.0,-0.0029599999999999,-0.1200000000000001,0.0035,0.0021936596687964
-8.299999999999955,22.688888888888894,2.0,0.0,-0.0029599999999999,-0.1200000000000001,0.0035,0.0022760270536008
-8.5,22.66666666666667,2.0,0.0,-0.0029999999999999,-0.1299999999999999,0.0035,0.0023325087414265
-9.0,22.67777777777778,2.0,0.0,-0.0030199999999999,-0.1399999999999996,0.0035,0.0024622081227531
-9.399999999999864,22.688888888888894,2.0,0.0,-0.0030199999999999,-0.1399999999999996,0.0035,0.0025632065927495
-9.599999999999907,22.683333333333334,2.0,0.0,-0.00298,-0.1399999999999996,0.0035,0.0026108555123878
-9.599999999999907,22.66666666666667,2.0,0.0,-0.0029999999999999,-0.1399999999999996,0.003,0.0026081675083044
-9.599999999999907,22.65,2.0,0.0,-0.0029999999999999,-0.1399999999999996,0.003,0.0026106469967733
-9.5,22.64444444444445,2.0,0.0,-0.0030199999999999,-0.1500000000000003,0.0025,0.0025884175720117
-9.299999999999956,22.647222222222226,2.0,0.0,-0.0030199999999999,-0.1500000000000003,0.002,0.0025399233042182
-9.0,22.66388888888889,2.0,0.0,-0.0030199999999999,-0.1500000000000003,0.002,0.0024641865022233
-9.0,22.672222222222224,2.0,0.0,-0.0030399999999999,-0.1500000000000003,0.002,0.0024662804652939
-9.0,22.66111111111111,2.0,0.0,-0.0030199999999999,-0.1500000000000003,0.002,0.0024682761299171
-9.0,22.65,2.0,0.0,-0.0030199999999999,-0.1500000000000003,0.002,0.0024675587610334
-9.199999999999818,22.633333333333336,2.0,0.0,-0.00298,-0.1399999999999996,0.0035,0.002513160508494
-9.199999999999818,22.633333333333336,2.0,0.0,-0.0029399999999999,-0.1399999999999996,0.0035,0.0025056145235701
-9.199999999999818,22.64166666666667,2.0,0.0,-0.0029399999999999,-0.1399999999999996,0.0035,0.0024975301249897
-9.199999999999818,22.647222222222226,2.0,0.0,-0.0029,-0.1399999999999996,0.0045,0.0024914780299122
-9.099999999999907,22.61388888888889,2.0,0.0,-0.0029199999999999,-0.1399999999999996,0.0045,0.0024632550651618
-9.0,22.586111111111112,2.0,0.0,-0.0029199999999999,-0.1399999999999996,0.0045,0.0024374129207972
-9.0,22.569444444444446,2.0,0.0,-0.0028599999999999,-0.1200000000000001,0.0055,0.0024363318140829
-8.599999999999909,22.586111111111112,2.0,0.0,-0.0028399999999999,-0.1100000000000003,0.006,0.0023277029596964
-7.899999999999864,22.60277777777778,2.0,0.0,-0.0028399999999999,-0.1100000000000003,0.006,0.002143151475773
-7.0,22.59166666666667,2.0,0.0,-0.0028399999999999,-0.08,0.006,0.0019092099606769
-6.399999999999864,22.569444444444446,2.0,0.0,-0.0028399999999999,-0.0700000000000002,0.006,0.0017583246499467
-6.399999999999864,22.53611111111111,2.0,0.0,-0.0028399999999999,-0.0700000000000002,0.006,0.0017685744989489
-6.2999999999999545,22.530555555555555,2.0,0.0,-0.0028,-0.0599999999999996,0.006,0.0017511082256076
-6.5,22.527777777777786,2.0,0.0,-0.0027799999999999,-0.0599999999999996,0.006,0.0018176513835611
-6.5,22.525,2.0,0.0,-0.0027799999999999,-0.0599999999999996,0.006,0.0018295948830388
-6.599999999999909,22.5,2.0,0.0,-0.0026999999999999,-0.0599999999999996,0.0055,0.0018707159798056
-6.899999999999864,22.48888888888889,2.0,0.0,-0.0026799999999999,-0.0599999999999996,0.0055,0.0019627551494976
-6.899999999999864,22.46388888888889,2.0,0.0,-0.0026799999999999,-0.0599999999999996,0.0055,0.0019738808490696
-7.0,22.444444444444446,2.0,0.0,-0.0026799999999999,-0.0899999999999998,0.004,0.0020089776880906
-7.099999999999909,22.43888888888889,2.0,0.0,-0.0026999999999999,-0.0999999999999996,0.004,0.0020394282872967
-7.5,22.425,2.0,0.0,-0.0026999999999999,-0.0999999999999996,0.004,0.002147531638992
-7.699999999999818,22.405555555555555,2.0,0.0,-0.00272,-0.0999999999999996,0.0025,0.0021983614728741
-8.099999999999909,22.39444444444445,2.0,0.0,-0.00272,-0.0999999999999996,0.0025,0.002300616561606
-8.299999999999955,22.405555555555555,2.0,0.0,-0.00272,-0.0999999999999996,0.0025,0.0023470058243563
-8.299999999999955,22.388888888888893,2.0,0.0,-0.0027799999999999,-0.0999999999999996,0.0015,0.0023428715362419
-8.5,22.369444444444447,2.0,0.0,-0.0028,-0.0999999999999996,0.0005,0.0023933482987241
-8.599999999999909,22.34166666666667,2.0,0.0,-0.0028,-0.0999999999999996,0.0005,0.002416617852637
-9.199999999999818,22.31666666666667,2.0,0.0,-0.0028199999999999,-0.1100000000000003,-0.0005,0.0025733423995438
-9.5,22.29722222222222,2.0,0.0,-0.0028,-0.1100000000000003,-0.0005,0.0026487387310689
-9.5,22.288888888888888,2.0,0.0,-0.0028,-0.1100000000000003,-0.0005,0.0026476458487959
-9.5,22.272222222222226,2.0,0.0,-0.0028399999999999,-0.0999999999999996,0.0,0.0026470808384661
-9.399999999999864,22.25277777777778,2.0,0.0,-0.0028,-0.0899999999999998,0.0,0.0026200860716769
-9.399999999999864,22.227777777777774,2.0,0.0,-0.0028,-0.0899999999999998,0.0,0.0026228042899419
-9.199999999999818,22.219444444444445,2.0,0.0,-0.0027399999999999,-0.08,0.001,0.0025725071178643
-8.799999999999955,22.20555555555556,2.0,0.0,-0.00272,-0.0700000000000002,0.0015,0.0024708550946315
-8.099999999999909,22.191666666666663,2.0,0.0,-0.00272,-0.0700000000000002,0.0015,0.0022905173267144
-7.399999999999864,22.15833333333333,2.0,0.0,-0.0026799999999999,-0.0499999999999998,0.002,0.002112434906088
-7.0,22.15,2.0,0.0,-0.0026999999999999,-0.0499999999999998,0.0025,0.0020176290057891
-6.699999999999818,22.11388888888889,2.0,0.0,-0.0026999999999999,-0.0499999999999998,0.0025,0.001951660643164
-6.699999999999818,22.09444444444445,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0019634140551849
-6.599999999999909,22.06388888888889,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0019460535595958
-6.699999999999818,22.03611111111111,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0019806041452674
-6.899999999999864,22.02777777777778,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0020421956275426
-6.7999999999999545,22.025,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0020224083706065
-6.7999999999999545,21.98333333333333,2.0,0.0,-0.00264,-0.0300000000000002,0.0035,0.0020343773981545
-6.7999999999999545,21.95277777777778,2.0,0.0,-0.0026799999999999,-0.04,0.0025,0.0020432582624076
-6.7999999999999545,21.93611111111111,2.0,0.0,-0.0026599999999999,-0.04,0.002,0.0020531912406107
-6.899999999999864,21.916666666666668,2.0,0.0,-0.0026599999999999,-0.04,0.002,0.0020896304051069
-6.899999999999864,21.88888888888889,2.0,0.0,-0.0026599999999999,-0.04,0.001,0.0020958655819517
-7.099999999999909,21.87222222222222,2.0,0.0,-0.0026799999999999,-0.0499999999999998,0.001,0.0021544680933423
-7.299999999999954,21.852777777777774,2.0,0.0,-0.0026799999999999,-0.0499999999999998,0.001,0.002212600249431
-7.5,21.833333333333336,2.0,0.0,-0.0026999999999999,-0.0499999999999998,0.0,0.0022686088905897
-7.799999999999954,21.81111111111111,2.0,0.0,-0.00272,-0.0599999999999996,0.0,0.0023513192231746
-8.099999999999909,21.794444444444448,2.0,0.0,-0.00272,-0.0599999999999996,0.0,0.0024324331508388
-8.299999999999955,21.77777777777778,2.0,0.0,-0.00272,-0.0599999999999996,-0.0005,0.0024872411172342
-8.599999999999909,21.76944444444445,2.0,0.0,-0.0027399999999999,-0.0599999999999996,-0.001,0.0025685796137606
-8.599999999999909,21.747222222222224,2.0,0.0,-0.0027399999999999,-0.0599999999999996,-0.001,0.0025726541399899
-8.699999999999818,21.73888888888889,2.0,0.0,-0.0027399999999999,-0.0499999999999998,-0.0015,0.0026026756969959
-8.599999999999909,21.711111111111112,2.0,0.0,-0.0027399999999999,-0.0499999999999998,-0.0015,0.0025811162276112
-8.599999999999909,21.694444444444446,2.0,0.0,-0.0027399999999999,-0.0499999999999998,-0.0015,0.0025856187494935
-8.599999999999909,21.65277777777778,2.0,0.0,-0.0027399999999999,-0.0499999999999998,-0.001,0.0025922572230575
-8.599999999999909,21.633333333333333,2.0,0.0,-0.00272,-0.0499999999999998,-0.001,0.0026017409908453
-8.5,21.602777777777774,2.0,0.0,-0.00272,-0.0499999999999998,-0.001,0.0025858068487996
-8.199999999999818,21.60833333333333,2.0,0.0,-0.0026599999999999,-0.04,0.0,0.0025113739727519
-8.099999999999909,21.58888888888889,2.0,0.0,-0.0026599999999999,-0.04,0.0,0.0024926868402185
-7.5,21.583333333333336,2.0,0.0,-0.0026599999999999,-0.04,0.0,0.0023366807919498
-6.899999999999864,21.583333333333336,2.0,0.0,-0.0026199999999999,-0.0300000000000002,0.0005,0.0021805161965527
-6.899999999999864,21.58055555555556,2.0,0.0,-0.0026199999999999,-0.0300000000000002,0.0005,0.0021845307208262
-6.7999999999999545,21.56388888888889,2.0,0.0,-0.0026199999999999,-0.0300000000000002,0.0005,0.0021600118228253
-7.099999999999909,21.522222222222226,2.0,0.0,-0.0025999999999999,-0.0300000000000002,0.0005,0.0022488042818007
-7.199999999999818,21.502777777777776,2.0,0.0,-0.0025799999999999,-0.0300000000000002,0.0005,0.0022818656541436
-7.5,21.48333333333333,2.0,0.0,-0.0025799999999999,-0.0300000000000002,0.0005,0.0023702243482602
-7.599999999999909,21.47777777777778,2.0,0.0,-0.0025799999999999,-0.0300000000000002,0.0005,0.0023962420795134
-7.699999999999818,21.46388888888889,2.0,0.0,-0.0025999999999999,-0.0300000000000002,0.0005,0.0024210806929056
-7.699999999999818,21.46944444444445,2.0,0.0,-0.0025999999999999,-0.0300000000000002,0.0005,0.0024165086394937
-7.699999999999818,21.45555555555556,2.0,0.0,-0.0025999999999999,-0.04,0.0,0.0024113728827567
-7.699999999999818,21.444444444444446,2.0,0.0,-0.0025999999999999,-0.04,0.0,0.0024052505920757
-7.699999999999818,21.433333333333334,2.0,0.0,-0.0025999999999999,-0.04,0.0,0.0024007704908507
-7.799999999999954,21.436111111111117,2.0,0.0,-0.0026199999999999,-0.04,-0.0005,0.0024246637266874
-7.899999999999864,21.4,2.0,0.0,-0.0026199999999999,-0.04,-0.001,0.0024458693009234
-8.0,21.419444444444444,2.0,0.0,-0.0026199999999999,-0.04,-0.001,0.0024588896787761
-8.5,21.40277777777778,2.0,0.0,-0.0025999999999999,-0.04,-0.0005,0.0025858014654844
-8.699999999999818,21.38611111111111,2.0,0.0,-0.0026199999999999,-0.04,-0.0005,0.0026344816884277
-8.599999999999909,21.369444444444447,2.0,0.0,-0.0026199999999999,-0.04,-0.0005,0.0026053599319182
-8.399999999999864,21.355555555555554,2.0,0.0,-0.00264,-0.04,0.0,0.0025519612510448
-8.0,21.33888888888889,2.0,0.0,-0.0025999999999999,-0.0499999999999998,0.0,0.0024441690946555
-7.199999999999818,21.33055555555556,2.0,0.0,-0.0025999999999999,-0.0499999999999998,0.0,0.0022239046633709
-7.199999999999818,21.33888888888889,2.0,0.0,-0.0026199999999999,-0.04,0.0005,0.0022236854191362
-7.099999999999909,21.336111111111112,2.0,0.0,-0.0026599999999999,-0.0300000000000002,0.0005,0.0021976052361898
-7.299999999999954,21.319444444444446,2.0,0.0,-0.0026599999999999,-0.0300000000000002,0.0005,0.0022541708046248
-8.0,21.291666666666668,2.0,0.0,-0.0025999999999999,-0.0300000000000002,0.0015,0.0024488441603697
-8.099999999999909,21.300000000000004,2.0,0.0,-0.0025799999999999,-0.0300000000000002,0.002,0.002474475403535
-8.299999999999955,21.294444444444444,2.0,0.0,-0.0025799999999999,-0.0199999999999995,0.003,0.0025289950907403
-8.299999999999955,21.297222222222224,2.0,0.0,-0.0025799999999999,-0.0199999999999995,0.003,0.0025265152199956
-8.299999999999955,21.300000000000004,2.0,0.0,-0.00264,-0.0199999999999995,0.003,0.0025216352544576
-8.199999999999818,21.28611111111111,2.0,0.0,-0.00264,-0.0199999999999995,0.003,0.0024891718845422
-8.199999999999818,21.25277777777778,2.0,0.0,-0.0026799999999999,-0.0300000000000002,0.002,0.002486920735708
-8.099999999999909,21.258333333333333,2.0,0.0,-0.0026599999999999,-0.0300000000000002,0.002,0.0024557557721685
-8.0,21.25555555555556,2.0,0.0,-0.0026599999999999,-0.0300000000000002,0.002,0.002426555130693
-7.899999999999864,21.25277777777778,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0023989110255747
-7.799999999999954,21.25555555555556,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0023696374277088
-7.799999999999954,21.272222222222226,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0023661979624638
-7.899999999999864,21.23888888888889,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0023927887488296
-7.899999999999864,21.241666666666667,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0023894230622314
-8.0,21.25277777777778,2.0,0.0,-0.0026999999999999,-0.0300000000000002,0.0015,0.0024163099073435
-8.0,21.23888888888889,2.0,0.0,-0.00272,-0.0199999999999995,0.002,0.0024165571192259
-8.0,21.222222222222225,2.0,0.0,-0.00272,-0.0199999999999995,0.002,0.0024158514735014
-8.099999999999909,21.219444444444445,2.0,0.0,-0.00272,-0.0199999999999995,0.002,0.0024402770458643
-8.099999999999909,21.200000000000003,2.0,0.0,-0.0027399999999999,-0.0199999999999995,0.002,0.002436676369696
-8.199999999999818,21.18611111111111,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.002,0.0024616807175125
-8.299999999999955,21.183333333333337,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.002,0.002484194860929
-8.299999999999955,21.18055555555556,2.0,0.0,-0.0027799999999999,-0.04,0.0015,0.0024776128101454
-8.599999999999909,21.177777777777777,2.0,0.0,-0.0028,-0.04,0.0015,0.0025513840426951
-8.799999999999955,21.18055555555556,2.0,0.0,-0.0028,-0.04,0.0015,0.002600634745498
-8.899999999999864,21.183333333333337,2.0,0.0,-0.0028399999999999,-0.0599999999999996,0.001,0.0026247072248513
-9.0,21.169444444444448,2.0,0.0,-0.0028399999999999,-0.0499999999999998,0.001,0.0026529444114488
-9.0,21.177777777777777,2.0,0.0,-0.0028399999999999,-0.0499999999999998,0.001,0.0026529818221579
-9.0,21.169444444444448,2.0,0.0,-0.0028199999999999,-0.0499999999999998,0.001,0.0026520062411855
-9.099999999999907,21.15833333333333,2.0,0.0,-0.0028199999999999,-0.0499999999999998,0.0005,0.0026775386643471
-9.199999999999818,21.14444444444445,2.0,0.0,-0.0028199999999999,-0.0499999999999998,0.0005,0.0027051167708894
-9.199999999999818,21.147222222222226,2.0,0.0,-0.0028399999999999,-0.0499999999999998,0.0005,0.0027028886151732
-9.199999999999818,21.122222222222224,2.0,0.0,-0.0028399999999999,-0.0499999999999998,0.0005,0.0027061592221839
-9.199999999999818,21.122222222222224,2.0,0.0,-0.0028399999999999,-0.0499999999999998,0.0005,0.0027095448809635
-9.199999999999818,21.116666666666667,2.0,0.0,-0.0028399999999999,-0.0599999999999996,0.0005,0.002713446779417
-9.099999999999907,21.122222222222224,2.0,0.0,-0.0028599999999999,-0.0599999999999996,0.0005,0.0026894466956716
-9.0,21.11388888888889,2.0,0.0,-0.0028599999999999,-0.0599999999999996,0.0005,0.0026666986695142
-9.0,21.11388888888889,2.0,0.0,-0.0028199999999999,-0.0599999999999996,0.001,0.002668939161501
-9.0,21.102777777777774,2.0,0.0,-0.0028,-0.0599999999999996,0.001,0.0026690743671085
-9.0,21.097222222222225,2.0,0.0,-0.0028,-0.0599999999999996,0.001,0.0026684849795887
-9.0,21.10555555555556,2.0,0.0,-0.0028,-0.0499999999999998,0.001,0.0026712993619609
-8.899999999999864,21.09166666666667,2.0,0.0,-0.0027799999999999,-0.0499999999999998,0.001,0.0026468625654755
-8.799999999999955,21.083333333333336,2.0,0.0,-0.0027799999999999,-0.0499999999999998,0.001,0.0026192314917284
-8.899999999999864,21.077777777777776,2.0,0.0,-0.0027599999999999,-0.04,0.001,0.0026459115789149
-8.799999999999955,21.069444444444446,2.0,0.0,-0.0027599999999999,-0.04,0.001,0.0026169589433127
-8.899999999999864,21.061111111111117,2.0,0.0,-0.0027599999999999,-0.04,0.001,0.0026465235594566
-8.799999999999955,21.086111111111112,2.0,0.0,-0.0027399999999999,-0.04,0.0015,0.0026207258087526
-8.599999999999909,21.072222222222223,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.0015,0.0025723778768911
-8.099999999999909,21.077777777777776,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.0015,0.0024400123984244
-7.699999999999818,21.06666666666667,2.0,0.0,-0.00272,-0.0199999999999995,0.002,0.0023377088864775
-7.099999999999909,21.058333333333334,2.0,0.0,-0.0026999999999999,-0.0199999999999995,0.0025,0.0021814889681551
-6.899999999999864,21.044444444444448,2.0,0.0,-0.0026799999999999,-0.0099999999999997,0.003,0.002138440667303
-6.5,21.061111111111117,2.0,0.0,-0.0026799999999999,-0.0099999999999997,0.003,0.0020391009603675
-6.399999999999864,21.041666666666668,2.0,0.0,-0.0026599999999999,-0.0099999999999997,0.003,0.0020271744777932
-6.2999999999999545,21.05,2.0,0.0,-0.0026599999999999,-0.0099999999999997,0.003,0.0020118999743393
-6.2999999999999545,21.05277777777778,2.0,0.0,-0.00264,0.0,0.0045,0.0020217310216737
-6.2999999999999545,21.058333333333334,2.0,0.0,-0.00264,-0.0099999999999997,0.004,0.0020273369975677
-6.399999999999864,21.04722222222222,2.0,0.0,-0.0026599999999999,-0.0099999999999997,0.0035,0.0020596026357681
-6.699999999999818,21.05277777777778,2.0,0.0,-0.0026799999999999,-0.0099999999999997,0.0035,0.0021455237068796
-6.7999999999999545,21.02777777777778,2.0,0.0,-0.0026599999999999,-0.0099999999999997,0.0035,0.0021785173249503
-6.7999999999999545,21.022222222222226,2.0,0.0,-0.0026599999999999,-0.0099999999999997,0.0035,0.0021815553437321
-6.899999999999864,21.02777777777778,2.0,0.0,-0.0026799999999999,-0.0199999999999995,0.002,0.0022106462960546
-7.099999999999909,21.016666666666666,2.0,0.0,-0.0026799999999999,-0.0199999999999995,0.003,0.0022663248219802
-7.199999999999818,21.013888888888893,2.0,0.0,-0.0026799999999999,-0.0199999999999995,0.003,0.002292311820648
-7.399999999999864,21.022222222222226,2.0,0.0,-0.00272,-0.0300000000000002,0.0025,0.0023492637971473
-7.5,21.025,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.002,0.0023780632199396
-7.599999999999909,21.016666666666666,2.0,0.0,-0.0027399999999999,-0.0300000000000002,0.002,0.0024074922636652
-7.699999999999818,21.025,2.0,0.0,-0.0027599999999999,-0.0300000000000002,0.002,0.0024366804892993
-7.799999999999954,21.008333333333333,2.0,0.0,-0.0027599999999999,-0.0300000000000002,0.0015,0.0024678832397317
-7.899999999999864,21.011111111111116,2.0,0.0,-0.0027799999999999,-0.0300000000000002,0.0015,0.0024965041858302
-8.099999999999909,21.000000000000004,2.0,0.0,-0.0027799999999999,-0.04,0.001,0.0025544633201825
-8.099999999999909,20.994444444444444,2.0,0.0,-0.0028,-0.04,0.001,0.0025530986969134
-8.299999999999955,20.98333333333333,2.0,0.0,-0.0028,-0.04,0.001,0.0026069026941917
-8.399999999999864,20.98611111111111,2.0,0.0,-0.0028199999999999,-0.04,0.001,0.0026304838739637
-8.399999999999864,20.969444444444445,2.0,0.0,-0.0028,-0.04,0.001,0.0026290290841568
-8.5,20.975,2.0,0.0,-0.0028,-0.04,0.001,0.0026552245201176
-8.399999999999864,20.96111111111112,2.0,0.0,-0.0028,-0.04,0.0015,0.0026299510819091
-8.399999999999864,20.958333333333336,2.0,0.0,-0.0028199999999999,-0.0300000000000002,0.0015,0.0026300272613034
-8.399999999999864,20.941666666666663,2.0,0.0,-0.0028199999999999,-0.0300000000000002,0.0015,0.0026322740851576
